因子代码,曾用名,开始时间,结束时间,研发状态,因子说明,数据类型,指数及指数列名,分钟指数及指数列名,选股指数,衍生因子,更新方式,是否盘口因子,因子平滑方式,备注,因子数据分布特征,1日rankIC,5日rankIC,20日rankIC,,,,
hf_lsy_002[1-1-8],hf_lsy_002[1-1-8],2021-03-11,2021-03-11,入库,全天分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.037203971,-0.053141608,-0.062032891,,,,
hf_lsy_002[2-1-8],hf_lsy_002[2-1-8],2021-03-25,2021-03-25,入库,全天分钟收益率标准差（2天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.038802444,-0.056033907,-0.066317152,,,,
hf_lsy_002[3-1-8],hf_lsy_002[3-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率标准差（3天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.039079437,-0.057532352,-0.08041677,,,,
hf_lsy_002[5-1-8],hf_lsy_002[5-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率标准差（5天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.038978036,-0.058452564,-0.082328016,,,,
hf_lsy_002[10-1-8],hf_lsy_002[10-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.035894197,-0.059825505,,,,,
hf_lsy_002[20-1-8],hf_lsy_002[20-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.032329003,-0.055972784,-0.086959924,,,,
hf_lsy_002[1-1-1],hf_lsy_002[1-1-1],2021-03-11,2021-03-11,入库,9：30-10：00分钟收益率标准差（2天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.033315254,-0.049765263,-0.062064408,,,,
hf_lsy_002[2-1-1],hf_lsy_002[2-1-1],2021-03-25,2021-03-25,入库,9：30-10：00分钟收益率标准差（3天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.036652036,-0.054473575,-0.068079232,,,,
hf_lsy_002[3-1-1],hf_lsy_002[3-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率标准差（5天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.037961753,-0.057483586,,,,,
hf_lsy_002[5-1-1],hf_lsy_002[5-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.038717871,-0.059916341,-0.081814627,,,,
hf_lsy_002[10-1-1],hf_lsy_002[10-1-1],2021-03-25,2021-03-25,入库,9：30-10：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.037582683,-0.062254439,-0.078093732,,,,
hf_lsy_002[20-1-1],hf_lsy_002[20-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.034885022,-0.060303684,,,,,
hf_lsy_002[1-2-7],hf_lsy_002[1-2-7],2021-03-11,2021-03-11,入库,10：00-14：30分钟收益率标准差（2天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.025450583,-0.035980153,-0.043374198,,,,
hf_lsy_002[2-2-7],hf_lsy_002[2-2-7],2021-03-25,2021-03-25,入库,10：00-14：30分钟收益率标准差（3天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.027712791,-0.039439082,-0.048036601,,,,
hf_lsy_002[3-2-7],hf_lsy_002[3-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率标准差（5天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.028425119,-0.041365204,-0.071302903,,,,
hf_lsy_002[5-2-7],hf_lsy_002[5-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.029188955,-0.042392095,,,,,
hf_lsy_002[10-2-7],hf_lsy_002[10-2-7],2021-03-25,2021-03-25,入库,10：00-14：30分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.027068749,-0.044982037,-0.058061283,,,,
hf_lsy_002[20-2-7],hf_lsy_002[20-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.024814917,-0.043307135,-0.079252547,,,,
hf_lsy_002[1-8-8],hf_lsy_002[1-8-8],2021-03-11,2021-03-11,入库,14：30-15：00分钟收益率标准差（2天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.015262572,-0.023184861,-0.027436278,,,,
hf_lsy_002[2-8-8],hf_lsy_002[2-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率标准差（3天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.01895194,-0.028206519,,,,,
hf_lsy_002[3-8-8],hf_lsy_002[3-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率标准差（5天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.020897389,-0.031310975,,,,,
hf_lsy_002[5-8-8],hf_lsy_002[5-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.022625861,-0.033921182,-0.054217985,,,,
hf_lsy_002[10-8-8],hf_lsy_002[10-8-8],2021-03-25,2021-03-25,入库,14：30-15：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.021647602,-0.037451342,-0.047204591,,,,
hf_lsy_002[20-8-8],hf_lsy_002[20-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.020279715,-0.035063537,,,,,
hf_lsy_003[1-1-8],hf_lsy_003[1-1-8],2021-03-11,2021-03-11,入库,全天分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018499028,-0.018294848,-0.01760788,,,,
hf_lsy_003[2-1-8],hf_lsy_003[2-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率偏度（2天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.020282512,-0.022861579,-0.043596291,,,,
hf_lsy_003[3-1-8],hf_lsy_003[3-1-8],2021-03-25,2021-03-25,入库,全天分钟收益率偏度（3天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.02154571,-0.02609309,-0.028048369,,,,
hf_lsy_003[5-1-8],hf_lsy_003[5-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率偏度（5天平滑）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.028394672,-0.032290295,-0.062638142,,,,
hf_lsy_003[10-1-8],hf_lsy_003[10-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.027201383,-0.037110276,-0.07856404,,,,
hf_lsy_003[20-1-8],hf_lsy_003[20-1-8],2021-03-25,2021-03-25,入库,全天分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.026835563,-0.043344315,-0.059486878,,,,
hf_lsy_003[1-1-1],hf_lsy_003[1-1-1],2021-03-11,2021-03-11,入库,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,0.003485679,0.007618343,0.007855123,,,,
hf_lsy_003[2-1-1],hf_lsy_003[2-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,0.004681855,0.008318002,,,,,
hf_lsy_003[3-1-1],hf_lsy_003[3-1-1],2021-03-25,2021-03-25,入库,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,0.003550836,0.007792581,0.008402847,,,,
hf_lsy_003[5-1-1],hf_lsy_003[5-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.000366123,0.005807668,-0.019986497,,,,
hf_lsy_003[10-1-1],hf_lsy_003[10-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.000127934,0.00488916,-0.025936683,,,,
hf_lsy_003[20-1-1],hf_lsy_003[20-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.00114617,-0.000460681,,,,,
hf_lsy_003[1-2-7],hf_lsy_003[1-2-7],2021-03-11,2021-03-11,入库,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.024094938,-0.029949147,-0.033626947,,,,
hf_lsy_003[2-2-7],hf_lsy_003[2-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.030024647,-0.04037133,-0.042890245,,,,
hf_lsy_003[3-2-7],hf_lsy_003[3-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.032381985,-0.045918526,,,,,
hf_lsy_003[5-2-7],hf_lsy_003[5-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.037707515,-0.05225155,-0.060202151,,,,
hf_lsy_003[10-2-7],hf_lsy_003[10-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.036628145,-0.058501547,-0.072028335,,,,
hf_lsy_003[20-2-7],hf_lsy_003[20-2-7],2021-03-25,2021-03-25,入库,10：00-14：30分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.035492198,-0.060908652,-0.086251122,,,,
hf_lsy_003[1-8-8],hf_lsy_003[1-8-8],2021-03-11,2021-03-11,入库,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.015041133,-0.015654543,-0.013166264,,,,
hf_lsy_003[2-8-8],hf_lsy_003[2-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018592237,-0.019753109,-0.013112785,,,,
hf_lsy_003[3-8-8],hf_lsy_003[3-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018613102,-0.020955683,,,,,
hf_lsy_003[5-8-8],hf_lsy_003[5-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018742085,-0.021734184,,,,,
hf_lsy_003[10-8-8],hf_lsy_003[10-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.016178297,-0.021168588,,,,,
hf_lsy_003[20-8-8],hf_lsy_003[20-8-8],2021-03-25,2021-03-25,入库,14：30-15：00分钟收益率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.013966222,-0.019872498,-0.026773368,,,,
hf_lsy_004[1-1-8],hf_lsy_004[1-1-8],2021-03-11,2021-03-11,入库,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.019974687,-0.031057915,-0.039038163,,,,
hf_lsy_004[2-1-8],hf_lsy_004[2-1-8],2021-03-25,2021-03-25,入库,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.024255778,-0.037318266,-0.047920565,,,,
hf_lsy_004[3-1-8],hf_lsy_004[3-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.025284061,-0.040881963,-0.052257133,,,,
hf_lsy_004[5-1-8],hf_lsy_004[5-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.028341069,-0.045238645,-0.056350489,,,,
hf_lsy_004[10-1-8],hf_lsy_004[10-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.028303949,-0.048139665,-0.060983764,,,,
hf_lsy_004[20-1-8],hf_lsy_004[20-1-8],2021-03-25,2021-03-25,测试,全天分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.026901864,-0.048028974,,,,,
hf_lsy_004[1-1-1],hf_lsy_004[1-1-1],2021-03-11,2021-03-11,入库,9：30-10：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.001671722,-0.008226381,-0.012685002,,,,
hf_lsy_004[2-1-1],hf_lsy_004[2-1-1],2021-03-25,2021-03-25,入库,9：30-10：00分钟收益率峰度（平滑2天）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.00573008,-0.013754682,-0.019884997,,,,
hf_lsy_004[3-1-1],hf_lsy_004[3-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率峰度（平滑3天）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.007941451,-0.016199323,,,,,
hf_lsy_004[5-1-1],hf_lsy_004[5-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率峰度（平滑5天）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.010308458,-0.020535428,-0.016162482,,,,
hf_lsy_004[10-1-1],hf_lsy_004[10-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率峰度（平滑10天）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.012540371,-0.023932865,,,,,
hf_lsy_004[20-1-1],hf_lsy_004[20-1-1],2021-03-25,2021-03-25,测试,9：30-10：00分钟收益率峰度（平滑20天）,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.013346823,-0.025462324,,,,,
hf_lsy_004[1-2-7],hf_lsy_004[1-2-7],2021-03-11,2021-03-11,入库,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.012192978,-0.011427935,-0.011753759,,,,
hf_lsy_004[2-2-7],hf_lsy_004[2-2-7],2021-03-25,2021-03-25,入库,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.016745021,-0.017873512,-0.020174978,,,,
hf_lsy_004[3-2-7],hf_lsy_004[3-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.017966353,-0.021969785,-0.045345712,,,,
hf_lsy_004[5-2-7],hf_lsy_004[5-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.020810273,-0.026233017,,,,,
hf_lsy_004[10-2-7],hf_lsy_004[10-2-7],2021-03-25,2021-03-25,入库,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.020305867,-0.02939859,-0.037502296,,,,
hf_lsy_004[20-2-7],hf_lsy_004[20-2-7],2021-03-25,2021-03-25,测试,10：00-14：30分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018376406,-0.029120863,-0.069018036,,,,
hf_lsy_004[1-8-8],hf_lsy_004[1-8-8],2021-03-11,2021-03-11,入库,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.002669744,0.002888134,0.005286241,,,,
hf_lsy_004[2-8-8],hf_lsy_004[2-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.003352531,0.001555536,,,,,
hf_lsy_004[3-8-8],hf_lsy_004[3-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.00337403,0.001441924,-0.006773005,,,,
hf_lsy_004[5-8-8],hf_lsy_004[5-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.003012475,0.001894719,-0.008262771,,,,
hf_lsy_004[10-8-8],hf_lsy_004[10-8-8],2021-03-25,2021-03-25,入库,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,绝大部分大于-2,-0.001590343,0.00448238,0.007470457,,,,
hf_lsy_004[20-8-8],hf_lsy_004[20-8-8],2021-03-25,2021-03-25,测试,14：30-15：00分钟收益率峰度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,0.000183712,0.005177776,,,,,
hf_lsy_005[1-1-8],hf_lsy_005[1-1-8],2021-03-11,2021-03-11,修正,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.039101251,-0.06632261,-0.096521982,,,,
